unemp,sippst,year,mth
6,13,1984,4
5.8000002,13,1984,5
5.8000002,13,1984,6
5.9000001,13,1984,7
5.8000002,13,1984,8
6,13,1984,9
6,13,1984,10
6.0999999,13,1984,11
6.1999998,13,1984,12
6.0999999,13,1985,1
6.5,13,1985,2
6.5,13,1985,3
6.5999999,13,1985,4
6.8000002,13,1985,5
6.8000002,13,1985,6
6.6999998,13,1985,7
6.5999999,13,1985,8
6.5999999,13,1985,9
6.5,13,1985,10
6.4000001,13,1985,11
6.3000002,13,1985,12
6,13,1986,1
6.0999999,13,1986,2
6,13,1986,3
6,13,1986,4
6.0999999,13,1986,5
6,13,1986,6
6.0999999,13,1986,7
5.9000001,13,1986,8
5.8000002,13,1986,9
5.6999998,13,1986,10
5.6999998,13,1986,11
5.6999998,13,1986,12
5.5,13,1987,1
5.5,13,1987,2
5.5,13,1987,3
5.4000001,13,1987,4
5.3000002,13,1987,5
5.4000001,13,1987,6
5.4000001,13,1987,7
5.4000001,13,1987,8
5.5,13,1987,9
5.5,13,1987,10
5.5999999,13,1987,11
5.5999999,13,1987,12
5.8000002,13,1988,1
5.6999998,13,1988,2
5.6999998,13,1988,3
5.6999998,13,1988,4
5.8000002,13,1988,5
5.8000002,13,1988,6
5.9000001,13,1988,7
6,13,1988,8
6,13,1988,9
5.9000001,13,1988,10
5.8000002,13,1988,11
5.8000002,13,1988,12
5.5999999,13,1989,1
5.5,13,1989,2
5.6999998,13,1989,3
5.6999998,13,1989,4
5.5999999,13,1989,5
5.6999998,13,1989,6
5.5,13,1989,7
5.5999999,13,1989,8
5.4000001,13,1989,9
5.5,13,1989,10
5.5,13,1989,11
5.3000002,13,1989,12
5.3000002,13,1990,1
5.1999998,13,1990,2
5.0999999,13,1990,3
5.1999998,13,1990,4
5.1999998,13,1990,5
5.1999998,13,1990,6
5.5,13,1990,7
5.5,13,1990,8
5.6999998,13,1990,9
5.9000001,13,1990,10
6.0999999,13,1990,11
6.4000001,13,1990,12
6.5,13,1991,1
7.0999999,13,1991,2
5.0999999,13,1991,3
5,13,1991,4
4.8000002,13,1991,5
4.6999998,13,1991,6
4.5999999,13,1991,7
4.5,13,1991,8
4.5,13,1991,9
4.5,13,1991,10
4.5,13,1991,11
4.6999998,13,1991,12
7.4000001,13,1992,1
7.5999999,13,1992,2
7.1999998,13,1992,3
7.1999998,13,1992,4
7.0999999,13,1992,5
7.0999999,13,1992,6
6.9000001,13,1992,7
7,13,1992,8
6.8000002,13,1992,9
6.5999999,13,1992,10
6.5,13,1992,11
6.4000001,13,1992,12
6.1999998,13,1993,1
6,13,1993,2
6.0999999,13,1993,3
5.9000001,13,1993,4
5.8000002,13,1993,5
5.8000002,13,1993,6
5.8000002,13,1993,7
5.6999998,13,1993,8
5.6999998,13,1993,9
5.6999998,13,1993,10
5.5999999,13,1993,11
5.5999999,13,1993,12
5.4000001,13,1994,1
5.4000001,13,1994,2
5.3000002,13,1994,3
5.1999998,13,1994,4
5.1999998,13,1994,5
5.1999998,13,1994,6
5.5,13,1994,7
5.0999999,13,1994,8
5,13,1994,9
5.0999999,13,1994,10
4.9000001,13,1994,11
4.9000001,13,1994,12
4.8000002,13,1995,1
4.8000002,13,1995,2
4.8000002,13,1995,3
4.9000001,13,1995,4
4.9000001,13,1995,5
4.9000001,13,1995,6
5.0999999,13,1995,7
4.9000001,13,1995,8
4.9000001,13,1995,9
4.9000001,13,1995,10
4.8000002,13,1995,11
4.6999998,13,1995,12
4.6999998,13,1996,1
4.5,13,1996,2
4.5999999,13,1996,3
4.5999999,13,1996,4
4.5999999,13,1996,5
4.5,13,1996,6
4.5,13,1996,7
4.5,13,1996,8
4.5999999,13,1996,9
4.5999999,13,1996,10
4.6999998,13,1996,11
4.6999998,13,1996,12
4.6999998,13,1997,1
4.6999998,13,1997,2
4.5999999,13,1997,3
4.5999999,13,1997,4
4.5999999,13,1997,5
4.5999999,13,1997,6
4.5999999,13,1997,7
4.5,13,1997,8
4.5,13,1997,9
4.4000001,13,1997,10
4.4000001,13,1997,11
4.3000002,13,1997,12
4.3000002,13,1998,1
4.3000002,13,1998,2
4.3000002,13,1998,3
4.3000002,13,1998,4
4.1999998,13,1998,5
4.1999998,13,1998,6
4.3000002,13,1998,7
4.0999999,13,1998,8
4.0999999,13,1998,9
4.0999999,13,1998,10
4.0999999,13,1998,11
4.0999999,13,1998,12
4,13,1999,1
4,13,1999,2
4,13,1999,3
4,13,1999,4
4,13,1999,5
4,13,1999,6
4,13,1999,7
4,13,1999,8
4,13,1999,9
3.9000001,13,1999,10
3.9000001,13,1999,11
4,13,1999,12
3.7,13,2000,1
3.7,13,2000,2
3.8,13,2000,3
3.7,13,2000,4
3.8,13,2000,5
3.8,13,2000,6
3.7,13,2000,7
3.7,13,2000,8
3.7,13,2000,9
3.5999999,13,2000,10
3.5999999,13,2000,11
3.5999999,13,2000,12
3.7,13,2001,1
3.7,13,2001,2
3.7,13,2001,3
3.8,13,2001,4
3.9000001,13,2001,5
3.9000001,13,2001,6
4,13,2001,7
3.9000001,13,2001,8
4,13,2001,9
4.3000002,13,2001,10
4.5,13,2001,11
4.5,13,2001,12
4.5999999,13,2002,1
4.5,13,2002,2
4.5999999,13,2002,3
4.5999999,13,2002,4
4.6999998,13,2002,5
4.6999998,13,2002,6
4.5999999,13,2002,7
6.6999998,15,1983,1
6.9000001,15,1983,2
6.9000001,15,1983,3
6.6999998,15,1983,4
6.5,15,1983,5
6.3000002,15,1983,6
6.1999998,15,1983,7
6.0999999,15,1983,8
6.0999999,15,1983,9
6,15,1983,10
6,15,1983,11
6,15,1983,12
5.6999998,15,1984,1
5.6999998,15,1984,2
5.6999998,15,1984,3
5.6999998,15,1984,4
5.5999999,15,1984,5
5.6999998,15,1984,6
5.5999999,15,1984,7
5.6999998,15,1984,8
5.6999998,15,1984,9
5.8000002,15,1984,10
5.8000002,15,1984,11
5.9000001,15,1984,12
5.9000001,15,1985,1
5.5,15,1985,2
5.4000001,15,1985,3
5.5,15,1985,4
5.5999999,15,1985,5
5.8000002,15,1985,6
5.8000002,15,1985,7
5.6999998,15,1985,8
5.6999998,15,1985,9
5.5999999,15,1985,10
5.5999999,15,1985,11
5.5,15,1985,12
5.5999999,15,1986,1
5.5,15,1986,2
5.3000002,15,1986,3
5.3000002,15,1986,4
5,15,1986,5
5,15,1986,6
4.8000002,15,1986,7
4.6999998,15,1986,8
4.5,15,1986,9
4.4000001,15,1986,10
4.1999998,15,1986,11
4.1999998,15,1986,12
4.0999999,15,1987,1
4.1999998,15,1987,2
4.0999999,15,1987,3
4.0999999,15,1987,4
4.0999999,15,1987,5
4,15,1987,6
3.9000001,15,1987,7
3.9000001,15,1987,8
3.8,15,1987,9
3.5999999,15,1987,10
3.5,15,1987,11
3.4000001,15,1987,12
3.3,15,1988,1
3.3,15,1988,2
3.3,15,1988,3
3.0999999,15,1988,4
3.0999999,15,1988,5
2.9000001,15,1988,6
3.0999999,15,1988,7
3,15,1988,8
3,15,1988,9
3,15,1988,10
2.9000001,15,1988,11
2.9000001,15,1988,12
2.9000001,15,1989,1
2.7,15,1989,2
2.5,15,1989,3
2.4000001,15,1989,4
2.4000001,15,1989,5
2.3,15,1989,6
2.3,15,1989,7
2.4000001,15,1989,8
2.4000001,15,1989,9
2.4000001,15,1989,10
2.5,15,1989,11
2.5999999,15,1989,12
3,15,1990,1
3,15,1990,2
3,15,1990,3
3.0999999,15,1990,4
3.0999999,15,1990,5
3.0999999,15,1990,6
2.9000001,15,1990,7
2.8,15,1990,8
2.9000001,15,1990,9
2.8,15,1990,10
2.8,15,1990,11
2.5999999,15,1990,12
2.5999999,15,1991,1
2.5999999,15,1991,2
2.8,15,1991,3
2.7,15,1991,4
2.5,15,1991,5
2.5999999,15,1991,6
2.5999999,15,1991,7
2.7,15,1991,8
2.9000001,15,1991,9
2.9000001,15,1991,10
3.0999999,15,1991,11
3.4000001,15,1991,12
3.5,15,1992,1
4,15,1992,2
4.0999999,15,1992,3
4.1999998,15,1992,4
4.5999999,15,1992,5
4.6999998,15,1992,6
4.8000002,15,1992,7
4.9000001,15,1992,8
4.5999999,15,1992,9
5.1999998,15,1992,10
5.0999999,15,1992,11
4.9000001,15,1992,12
4.6999998,15,1993,1
4.5,15,1993,2
4.4000001,15,1993,3
4.0999999,15,1993,4
4.0999999,15,1993,5
4,15,1993,6
3.9000001,15,1993,7
4,15,1993,8
4,15,1993,9
4.1999998,15,1993,10
4.5999999,15,1993,11
4.9000001,15,1993,12
5.4000001,15,1994,1
5.6999998,15,1994,2
5.9000001,15,1994,3
6,15,1994,4
6.1999998,15,1994,5
6.1999998,15,1994,6
6.5,15,1994,7
6.4000001,15,1994,8
6.3000002,15,1994,9
6.3000002,15,1994,10
6.0999999,15,1994,11
5.8000002,15,1994,12
5.9000001,15,1995,1
5.6999998,15,1995,2
5.6999998,15,1995,3
5.8000002,15,1995,4
5.8000002,15,1995,5
5.8000002,15,1995,6
5.9000001,15,1995,7
6,15,1995,8
6,15,1995,9
6,15,1995,10
5.8000002,15,1995,11
6,15,1995,12
6.1999998,15,1996,1
6.3000002,15,1996,2
6.3000002,15,1996,3
6.4000001,15,1996,4
6.3000002,15,1996,5
6.4000001,15,1996,6
6.4000001,15,1996,7
6.4000001,15,1996,8
6.3000002,15,1996,9
6.3000002,15,1996,10
6.6999998,15,1996,11
6.5,15,1996,12
6.4000001,15,1997,1
6.4000001,15,1997,2
6.4000001,15,1997,3
6.4000001,15,1997,4
6.4000001,15,1997,5
6.5,15,1997,6
6.5999999,15,1997,7
6.4000001,15,1997,8
6.5,15,1997,9
6.3000002,15,1997,10
6.3000002,15,1997,11
6.1999998,15,1997,12
6.0999999,15,1998,1
6.1999998,15,1998,2
6.1999998,15,1998,3
6,15,1998,4
6.3000002,15,1998,5
6.4000001,15,1998,6
6.4000001,15,1998,7
6.3000002,15,1998,8
6.5,15,1998,9
6.3000002,15,1998,10
6.1999998,15,1998,11
6.1999998,15,1998,12
6.0999999,15,1999,1
6,15,1999,2
6,15,1999,3
5.8000002,15,1999,4
5.8000002,15,1999,5
5.6999998,15,1999,6
5.5999999,15,1999,7
5.5,15,1999,8
5.4000001,15,1999,9
5.3000002,15,1999,10
5.0999999,15,1999,11
5,15,1999,12
4.8000002,15,2000,1
4.5999999,15,2000,2
4.5,15,2000,3
4.4000001,15,2000,4
4.3000002,15,2000,5
4.0999999,15,2000,6
4.0999999,15,2000,7
4.1999998,15,2000,8
4.1999998,15,2000,9
4.0999999,15,2000,10
4,15,2000,11
4.1999998,15,2000,12
4.0999999,15,2001,1
4.1999998,15,2001,2
4.1999998,15,2001,3
4.5,15,2001,4
4.3000002,15,2001,5
4.4000001,15,2001,6
4.5,15,2001,7
4.3000002,15,2001,8
4.5,15,2001,9
5.4000001,15,2001,10
5.6999998,15,2001,11
5.5999999,15,2001,12
4.6999998,15,2002,1
4.6999998,15,2002,2
4.5999999,15,2002,3
4.3000002,15,2002,4
4.1999998,15,2002,5
4,15,2002,6
4.3000002,15,2002,7
12.5,17,1983,1
12.6,17,1983,2
12.4,17,1983,3
12.3,17,1983,4
12,17,1983,5
11.6,17,1983,6
11.3,17,1983,7
11,17,1983,8
10.6,17,1983,9
10.4,17,1983,10
10.1,17,1983,11
10,17,1983,12
9.8000002,17,1984,1
9.5,17,1984,2
9.3999996,17,1984,3
9.3000002,17,1984,4
9.1000004,17,1984,5
8.8000002,17,1984,6
8.8000002,17,1984,7
8.8000002,17,1984,8
8.8999996,17,1984,9
9,17,1984,10
8.8999996,17,1984,11
9,17,1984,12
9.1000004,17,1985,1
9.1000004,17,1985,2
9.1000004,17,1985,3
9.1999998,17,1985,4
9.1000004,17,1985,5
9.1000004,17,1985,6
9.1000004,17,1985,7
9.1000004,17,1985,8
9.1000004,17,1985,9
9,17,1985,10
9,17,1985,11
8.8000002,17,1985,12
8.6000004,17,1986,1
8.6000004,17,1986,2
8.5,17,1986,3
8.1999998,17,1986,4
8.1999998,17,1986,5
8.1999998,17,1986,6
8.1000004,17,1986,7
8,17,1986,8
7.9000001,17,1986,9
7.8000002,17,1986,10
7.5999999,17,1986,11
7.5999999,17,1986,12
7.5,17,1987,1
7.5,17,1987,2
7.5,17,1987,3
7.5999999,17,1987,4
7.5999999,17,1987,5
7.5,17,1987,6
7.4000001,17,1987,7
7.1999998,17,1987,8
7.1999998,17,1987,9
7.0999999,17,1987,10
7,17,1987,11
7.0999999,17,1987,12
7.0999999,17,1988,1
7.1999998,17,1988,2
7.0999999,17,1988,3
7,17,1988,4
7,17,1988,5
6.9000001,17,1988,6
6.8000002,17,1988,7
6.8000002,17,1988,8
6.5,17,1988,9
6.5,17,1988,10
6.4000001,17,1988,11
6.3000002,17,1988,12
6,17,1989,1
5.9000001,17,1989,2
5.8000002,17,1989,3
5.8000002,17,1989,4
5.9000001,17,1989,5
5.9000001,17,1989,6
5.9000001,17,1989,7
5.9000001,17,1989,8
6.0999999,17,1989,9
6.1999998,17,1989,10
6.1999998,17,1989,11
6.3000002,17,1989,12
6.1999998,17,1990,1
6,17,1990,2
6,17,1990,3
6.0999999,17,1990,4
6.0999999,17,1990,5
6.1999998,17,1990,6
6.3000002,17,1990,7
6.4000001,17,1990,8
6.5,17,1990,9
6.4000001,17,1990,10
6.3000002,17,1990,11
6.4000001,17,1990,12
6.5,17,1991,1
6.5999999,17,1991,2
6.8000002,17,1991,3
6.9000001,17,1991,4
6.9000001,17,1991,5
7,17,1991,6
7.1999998,17,1991,7
7.4000001,17,1991,8
7.5,17,1991,9
7.8000002,17,1991,10
8.1999998,17,1991,11
8.5,17,1991,12
8.1000004,17,1992,1
8.1000004,17,1992,2
8,17,1992,3
8.1000004,17,1992,4
8.1999998,17,1992,5
8.1999998,17,1992,6
8.1999998,17,1992,7
6.8000002,17,1992,8
6.8000002,17,1992,9
6.8000002,17,1992,10
7,17,1992,11
7.0999999,17,1992,12
7.0999999,17,1993,1
7.3000002,17,1993,2
7.5999999,17,1993,3
7.9000001,17,1993,4
7.9000001,17,1993,5
7.9000001,17,1993,6
7.9000001,17,1993,7
7.9000001,17,1993,8
8.1000004,17,1993,9
8,17,1993,10
6.3000002,17,1993,11
6.1999998,17,1993,12
6.1999998,17,1994,1
6.1999998,17,1994,2
6,17,1994,3
5.8000002,17,1994,4
5.6999998,17,1994,5
5.5999999,17,1994,6
5.5999999,17,1994,7
5.5,17,1994,8
5.4000001,17,1994,9
5.5,17,1994,10
5.1999998,17,1994,11
5,17,1994,12
5.0999999,17,1995,1
5.0999999,17,1995,2
5,17,1995,3
5.1999998,17,1995,4
5.1999998,17,1995,5
5.0999999,17,1995,6
5.0999999,17,1995,7
5.3000002,17,1995,8
5.1999998,17,1995,9
5.0999999,17,1995,10
5.1999998,17,1995,11
5.3000002,17,1995,12
5.3000002,17,1996,1
5.4000001,17,1996,2
5.4000001,17,1996,3
5.5,17,1996,4
5.4000001,17,1996,5
5.4000001,17,1996,6
5.3000002,17,1996,7
5.3000002,17,1996,8
5.1999998,17,1996,9
5.0999999,17,1996,10
5,17,1996,11
5,17,1996,12
5,17,1997,1
4.9000001,17,1997,2
4.8000002,17,1997,3
4.6999998,17,1997,4
4.5,17,1997,5
4.5999999,17,1997,6
4.5999999,17,1997,7
4.5999999,17,1997,8
4.5999999,17,1997,9
4.5999999,17,1997,10
4.6999998,17,1997,11
4.8000002,17,1997,12
4.6999998,17,1998,1
4.5999999,17,1998,2
4.5999999,17,1998,3
4.4000001,17,1998,4
4.3000002,17,1998,5
4.5,17,1998,6
4.5,17,1998,7
4.4000001,17,1998,8
4.5,17,1998,9
4.4000001,17,1998,10
4.4000001,17,1998,11
4.1999998,17,1998,12
4.3000002,17,1999,1
4.0999999,17,1999,2
4.0999999,17,1999,3
4.0999999,17,1999,4
4.4000001,17,1999,5
4.4000001,17,1999,6
4.5,17,1999,7
4.4000001,17,1999,8
4.4000001,17,1999,9
4.3000002,17,1999,10
4.1999998,17,1999,11
4.1999998,17,1999,12
4.1999998,17,2000,1
4.3000002,17,2000,2
4.1999998,17,2000,3
4.1999998,17,2000,4
4.1999998,17,2000,5
4.3000002,17,2000,6
4.3000002,17,2000,7
4.4000001,17,2000,8
4.4000001,17,2000,9
4.3000002,17,2000,10
4.5999999,17,2000,11
4.8000002,17,2000,12
4.9000001,17,2001,1
5,17,2001,2
5.1999998,17,2001,3
5.1999998,17,2001,4
5.1999998,17,2001,5
5.3000002,17,2001,6
5.4000001,17,2001,7
5.5,17,2001,8
5.5999999,17,2001,9
5.6999998,17,2001,10
5.9000001,17,2001,11
6,17,2001,12
5.9000001,17,2002,1
5.8000002,17,2002,2
6.0999999,17,2002,3
6.4000001,17,2002,4
6.3000002,17,2002,5
6.3000002,17,2002,6
6.6999998,17,2002,7
12.4,18,1983,1
12.2,18,1983,2
11.8,18,1983,3
11.5,18,1983,4
11.3,18,1983,5
11.1,18,1983,6
11,18,1983,7
10.8,18,1983,8
10.5,18,1983,9
10.4,18,1983,10
10.1,18,1983,11
9.6000004,18,1983,12
9.5,18,1984,1
9,18,1984,2
8.8999996,18,1984,3
8.8000002,18,1984,4
8.6000004,18,1984,5
8.3999996,18,1984,6
8.3000002,18,1984,7
8.1999998,18,1984,8
8.5,18,1984,9
8.3999996,18,1984,10
8.3999996,18,1984,11
8.3999996,18,1984,12
8.1999998,18,1985,1
8.6999998,18,1985,2
8.1999998,18,1985,3
8.1000004,18,1985,4
8.1000004,18,1985,5
8.1999998,18,1985,6
7.9000001,18,1985,7
7.8000002,18,1985,8
7.5999999,18,1985,9
7.3000002,18,1985,10
7.1999998,18,1985,11
7.1999998,18,1985,12
7,18,1986,1
6.9000001,18,1986,2
7,18,1986,3
6.9000001,18,1986,4
6.9000001,18,1986,5
6.6999998,18,1986,6
6.5,18,1986,7
6.5999999,18,1986,8
6.5999999,18,1986,9
6.5999999,18,1986,10
6.5999999,18,1986,11
6.5999999,18,1986,12
6.8000002,18,1987,1
6.5999999,18,1987,2
6.5999999,18,1987,3
6.5999999,18,1987,4
6.5999999,18,1987,5
6.5999999,18,1987,6
6.5,18,1987,7
6.4000001,18,1987,8
6.1999998,18,1987,9
6,18,1987,10
5.8000002,18,1987,11
5.5999999,18,1987,12
5.5999999,18,1988,1
5.5999999,18,1988,2
5.5,18,1988,3
5.4000001,18,1988,4
5.3000002,18,1988,5
5.1999998,18,1988,6
5.4000001,18,1988,7
5.3000002,18,1988,8
5.3000002,18,1988,9
5.1999998,18,1988,10
5,18,1988,11
4.9000001,18,1988,12
4.5999999,18,1989,1
4.5999999,18,1989,2
4.4000001,18,1989,3
4.5,18,1989,4
4.5,18,1989,5
4.5999999,18,1989,6
4.6999998,18,1989,7
4.8000002,18,1989,8
4.9000001,18,1989,9
5.0999999,18,1989,10
5,18,1989,11
5.0999999,18,1989,12
5.1999998,18,1990,1
5.3000002,18,1990,2
5.3000002,18,1990,3
5.5,18,1990,4
5.3000002,18,1990,5
5.1999998,18,1990,6
5.1999998,18,1990,7
5.1999998,18,1990,8
5.1999998,18,1990,9
5.3000002,18,1990,10
5.5999999,18,1990,11
5.6999998,18,1990,12
6,18,1991,1
6.3000002,18,1991,2
6.5999999,18,1991,3
6,18,1991,4
6,18,1991,5
6,18,1991,6
5.9000001,18,1991,7
5.8000002,18,1991,8
5.8000002,18,1991,9
5.9000001,18,1991,10
5.9000001,18,1991,11
6.0999999,18,1991,12
6.3000002,18,1992,1
6.4000001,18,1992,2
6.5999999,18,1992,3
6.6999998,18,1992,4
6.8000002,18,1992,5
6.9000001,18,1992,6
6.9000001,18,1992,7
6.9000001,18,1992,8
6.8000002,18,1992,9
6.5,18,1992,10
6.4000001,18,1992,11
6.1999998,18,1992,12
6,18,1993,1
5.8000002,18,1993,2
5.6999998,18,1993,3
5.6999998,18,1993,4
5.5999999,18,1993,5
5.4000001,18,1993,6
5,18,1993,7
5,18,1993,8
5,18,1993,9
5,18,1993,10
5.0999999,18,1993,11
5.1999998,18,1993,12
5.0999999,18,1994,1
5.0999999,18,1994,2
5.0999999,18,1994,3
4.9000001,18,1994,4
4.9000001,18,1994,5
4.9000001,18,1994,6
5.0999999,18,1994,7
5,18,1994,8
4.9000001,18,1994,9
4.9000001,18,1994,10
4.6999998,18,1994,11
4.5999999,18,1994,12
4.5,18,1995,1
4.5999999,18,1995,2
4.6999998,18,1995,3
4.8000002,18,1995,4
4.8000002,18,1995,5
4.8000002,18,1995,6
4.6999998,18,1995,7
4.5,18,1995,8
4.4000001,18,1995,9
4.5999999,18,1995,10
4.6999998,18,1995,11
4.5999999,18,1995,12
4.6999998,18,1996,1
4.5999999,18,1996,2
4.4000001,18,1996,3
4.4000001,18,1996,4
4.3000002,18,1996,5
4.1999998,18,1996,6
4.0999999,18,1996,7
4,18,1996,8
3.9000001,18,1996,9
3.7,18,1996,10
3.5999999,18,1996,11
3.5,18,1996,12
3.4000001,18,1997,1
3.4000001,18,1997,2
3.5,18,1997,3
3.5,18,1997,4
3.5,18,1997,5
3.5,18,1997,6
3.5,18,1997,7
3.7,18,1997,8
3.5999999,18,1997,9
3.7,18,1997,10
3.5,18,1997,11
3.5,18,1997,12
3.3,18,1998,1
3.3,18,1998,2
3.2,18,1998,3
3,18,1998,4
3,18,1998,5
2.8,18,1998,6
3.0999999,18,1998,7
3.0999999,18,1998,8
3.2,18,1998,9
3,18,1998,10
3.0999999,18,1998,11
3,18,1998,12
3.0999999,18,1999,1
2.9000001,18,1999,2
2.8,18,1999,3
2.8,18,1999,4
3,18,1999,5
2.9000001,18,1999,6
2.7,18,1999,7
3.0999999,18,1999,8
3.2,18,1999,9
3.2,18,1999,10
3.3,18,1999,11
3.3,18,1999,12
3.3,18,2000,1
3.5,18,2000,2
3.4000001,18,2000,3
3.4000001,18,2000,4
3.4000001,18,2000,5
3.4000001,18,2000,6
3.3,18,2000,7
3.2,18,2000,8
2.9000001,18,2000,9
2.9000001,18,2000,10
3.0999999,18,2000,11
3.3,18,2000,12
3.9000001,18,2001,1
3.7,18,2001,2
3.9000001,18,2001,3
3.9000001,18,2001,4
4,18,2001,5
4.3000002,18,2001,6
4.5,18,2001,7
4.5999999,18,2001,8
4.6999998,18,2001,9
5,18,2001,10
5.0999999,18,2001,11
5.0999999,18,2001,12
5,18,2002,1
5.0999999,18,2002,2
4.9000001,18,2002,3
5.0999999,18,2002,4
5,18,2002,5
5.0999999,18,2002,6
5.0999999,18,2002,7
7,20,1983,1
6.8000002,20,1983,2
6.6999998,20,1983,3
6.4000001,20,1983,4
6,20,1983,5
6,20,1983,6
5.8000002,20,1983,7
5.5999999,20,1983,8
5.6999998,20,1983,9
5.5999999,20,1983,10
5.5999999,20,1983,11
5.5999999,20,1983,12
5.5,20,1984,1
5.0999999,20,1984,2
5.3000002,20,1984,3
5.5999999,20,1984,4
5.4000001,20,1984,5
5.3000002,20,1984,6
5.1999998,20,1984,7
5.3000002,20,1984,8
5.0999999,20,1984,9
5.1999998,20,1984,10
5.0999999,20,1984,11
5.0999999,20,1984,12
5.0999999,20,1985,1
5.3000002,20,1985,2
5.0999999,20,1985,3
5,20,1985,4
4.8000002,20,1985,5
4.8000002,20,1985,6
4.9000001,20,1985,7
4.9000001,20,1985,8
4.9000001,20,1985,9
4.9000001,20,1985,10
5,20,1985,11
5.4000001,20,1985,12
5,20,1986,1
5.3000002,20,1986,2
5.4000001,20,1986,3
5.4000001,20,1986,4
5.5999999,20,1986,5
5.5,20,1986,6
5.5999999,20,1986,7
5.4000001,20,1986,8
5.5,20,1986,9
5.4000001,20,1986,10
5.5,20,1986,11
5.4000001,20,1986,12
5.4000001,20,1987,1
5.0999999,20,1987,2
5.0999999,20,1987,3
5,20,1987,4
5,20,1987,5
5,20,1987,6
4.9000001,20,1987,7
4.9000001,20,1987,8
4.9000001,20,1987,9
4.8000002,20,1987,10
4.8000002,20,1987,11
4.6999998,20,1987,12
5.1999998,20,1988,1
5.0999999,20,1988,2
4.9000001,20,1988,3
4.8000002,20,1988,4
4.9000001,20,1988,5
4.8000002,20,1988,6
4.6999998,20,1988,7
4.8000002,20,1988,8
4.6999998,20,1988,9
4.5,20,1988,10
4.5,20,1988,11
4.3000002,20,1988,12
4.1999998,20,1989,1
4.1999998,20,1989,2
4,20,1989,3
4,20,1989,4
4,20,1989,5
4,20,1989,6
4,20,1989,7
4,20,1989,8
4,20,1989,9
4.0999999,20,1989,10
4,20,1989,11
4,20,1989,12
4.1999998,20,1990,1
4.0999999,20,1990,2
4.4000001,20,1990,3
4.4000001,20,1990,4
4.5,20,1990,5
4.5,20,1990,6
4.5,20,1990,7
4.5999999,20,1990,8
4.5999999,20,1990,9
4.5999999,20,1990,10
4.6999998,20,1990,11
4.5999999,20,1990,12
5.0999999,20,1991,1
4.9000001,20,1991,2
4.6999998,20,1991,3
4.6999998,20,1991,4
4.5,20,1991,5
4.4000001,20,1991,6
4.3000002,20,1991,7
4.3000002,20,1991,8
4.1999998,20,1991,9
4.0999999,20,1991,10
4.1999998,20,1991,11
4.0999999,20,1991,12
4.0999999,20,1992,1
3.9000001,20,1992,2
4,20,1992,3
3.9000001,20,1992,4
3.9000001,20,1992,5
3.9000001,20,1992,6
3.8,20,1992,7
4.8000002,20,1992,8
4.8000002,20,1992,9
4.6999998,20,1992,10
4.6999998,20,1992,11
4.6999998,20,1992,12
4.6999998,20,1993,1
4.5999999,20,1993,2
4.8000002,20,1993,3
4.9000001,20,1993,4
5,20,1993,5
5,20,1993,6
5.0999999,20,1993,7
5.1999998,20,1993,8
5.1999998,20,1993,9
5.4000001,20,1993,10
5.4000001,20,1993,11
5.4000001,20,1993,12
5.4000001,20,1994,1
5.5,20,1994,2
5.5,20,1994,3
5.5,20,1994,4
5.4000001,20,1994,5
5.3000002,20,1994,6
5.4000001,20,1994,7
5.4000001,20,1994,8
5.1999998,20,1994,9
5.0999999,20,1994,10
5,20,1994,11
4.9000001,20,1994,12
4.8000002,20,1995,1
4.5,20,1995,2
4.4000001,20,1995,3
4.5,20,1995,4
4.5,20,1995,5
4.4000001,20,1995,6
4.5,20,1995,7
4.4000001,20,1995,8
4.4000001,20,1995,9
4.4000001,20,1995,10
4.4000001,20,1995,11
4.4000001,20,1995,12
4.4000001,20,1996,1
4.5999999,20,1996,2
4.5999999,20,1996,3
4.5999999,20,1996,4
4.6999998,20,1996,5
4.6999998,20,1996,6
4.5999999,20,1996,7
4.5999999,20,1996,8
4.5,20,1996,9
4.4000001,20,1996,10
4.3000002,20,1996,11
4.1999998,20,1996,12
4.1999998,20,1997,1
4,20,1997,2
3.7,20,1997,3
3.8,20,1997,4
3.7,20,1997,5
3.5999999,20,1997,6
3.5999999,20,1997,7
3.5999999,20,1997,8
3.7,20,1997,9
3.7,20,1997,10
3.7,20,1997,11
3.9000001,20,1997,12
3.9000001,20,1998,1
3.9000001,20,1998,2
4.0999999,20,1998,3
3.9000001,20,1998,4
4,20,1998,5
4,20,1998,6
4,20,1998,7
3.8,20,1998,8
3.8,20,1998,9
3.7,20,1998,10
3.5999999,20,1998,11
3.4000001,20,1998,12
3.2,20,1999,1
3.0999999,20,1999,2
3,20,1999,3
2.9000001,20,1999,4
2.9000001,20,1999,5
2.8,20,1999,6
2.8,20,1999,7
2.9000001,20,1999,8
3,20,1999,9
2.9000001,20,1999,10
3,20,1999,11
3.2,20,1999,12
3,20,2000,1
3.3,20,2000,2
3.4000001,20,2000,3
3.5999999,20,2000,4
3.7,20,2000,5
3.8,20,2000,6
3.8,20,2000,7
3.9000001,20,2000,8
4,20,2000,9
4,20,2000,10
4,20,2000,11
4,20,2000,12
4.1999998,20,2001,1
4.3000002,20,2001,2
4.1999998,20,2001,3
4.1999998,20,2001,4
4.1999998,20,2001,5
4.3000002,20,2001,6
4.3000002,20,2001,7
